Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
472,10,03-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Washington Wizards,132,120,New Orleans Pelicans
473,10,03-01-2025 19:00,Paycom Center,Oklahoma City Thunder,New York Knicks,117,107,Oklahoma City Thunder
474,10,03-01-2025 19:30,American Airlines Center,Dallas Mavericks,Cleveland Cavaliers,122,134,Cleveland Cavaliers
475,10,03-01-2025 20:00,Ball Arena,Denver Nuggets,San Antonio Spurs,110,113,San Antonio Spurs
476,10,03-01-2025 21:00,Golden 1 Center,Sacramento Kings,Memphis Grizzlies,138,133,Sacramento Kings
477,10,03-01-2025 21:30,Crypto.com Arena,Los Angeles Lakers,Atlanta Hawks,119,102,Los Angeles Lakers
478,10,04-01-2025 17:00,Barclays Center,Brooklyn Nets,Philadelphia 76ers,94,123,Philadelphia 76ers
479,10,04-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Minnesota Timberwolves,119,105,Detroit Pistons
480,10,04-01-2025 18:00,Gainbridge Fieldhouse,Indiana Pacers,Phoenix Suns,126,108,Indiana Pacers
481,10,04-01-2025 19:00,Kaseya Center,Miami Heat,Utah Jazz,100,136,Utah Jazz
482,10,04-01-2025 19:00,United Center,Chicago Bulls,New York Knicks,139,126,Chicago Bulls
483,10,04-01-2025 19:00,Fiserv Forum,Milwaukee Bucks,Portland Trail Blazers,102,105,Portland Trail Blazers
484,10,04-01-2025 19:00,Frost Bank Center,San Antonio Spurs,Denver Nuggets,111,122,Denver Nuggets
485,10,04-01-2025 19:30,Chase Center,Golden State Warriors,Memphis Grizzlies,121,113,Golden State Warriors
486,10,04-01-2025 21:30,Intuit Dome,LA Clippers,Atlanta Hawks,131,105,LA Clippers
487,10,05-01-2025 14:30,Paycom Center,Oklahoma City Thunder,Boston Celtics,105,92,Oklahoma City Thunder
488,10,05-01-2025 17:00,Rocket Arena,Cleveland Cavaliers,Charlotte Hornets,115,105,Cleveland Cavaliers
489,10,05-01-2025 17:00,Capital One Arena,Washington Wizards,New Orleans Pelicans,98,110,New Orleans Pelicans
490,10,05-01-2025 17:30,Kia Center,Orlando Magic,Utah Jazz,92,105,Utah Jazz
491,10,05-01-2025 18:00,Toyota Center,Houston Rockets,Los Angeles Lakers,119,115,Houston Rockets
492,10,05-01-2025 19:30,Chase Center,Golden State Warriors,Sacramento Kings,99,129,Sacramento Kings
493,10,06-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Portland Trail Blazers,118,115,Detroit Pistons
494,10,06-01-2025 18:00,Wells Fargo Center,Philadelphia 76ers,Phoenix Suns,99,109,Phoenix Suns
495,10,06-01-2025 18:30,Barclays Center,Brooklyn Nets,Indiana Pacers,99,113,Indiana Pacers
496,10,06-01-2025 18:30,Madison Square Garden,New York Knicks,Orlando Magic,94,103,Orlando Magic
497,10,06-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Milwaukee Bucks,104,128,Milwaukee Bucks
498,10,06-01-2025 19:00,United Center,Chicago Bulls,San Antonio Spurs,114,110,Chicago Bulls
499,10,06-01-2025 19:00,FedExForum,Memphis Grizzlies,Dallas Mavericks,119,104,Memphis Grizzlies
500,10,06-01-2025 19:00,Target Center,Minnesota Timberwolves,LA Clippers,108,106,Minnesota Timberwolves
501,10,06-01-2025 21:00,Golden 1 Center,Sacramento Kings,Miami Heat,123,118,Sacramento Kings
502,10,07-01-2025 18:00,Spectrum Center,Charlotte Hornets,Phoenix Suns,115,104,Charlotte Hornets
503,10,07-01-2025 18:00,Capital One Arena,Washington Wizards,Houston Rockets,112,135,Houston Rockets
504,10,07-01-2025 18:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,118,97,Dallas Mavericks
505,10,07-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Minnesota Timberwolves,97,104,Minnesota Timberwolves
506,10,07-01-2025 20:00,Delta Center,Utah Jazz,Atlanta Hawks,121,124,Atlanta Hawks
507,10,07-01-2025 21:00,Ball Arena,Denver Nuggets,Boston Celtics,106,118,Boston Celtics
508,10,07-01-2025 21:00,Chase Center,Golden State Warriors,Miami Heat,98,114,Miami Heat
509,11,08-01-2025 18:00,Rocket Arena,Cleveland Cavaliers,Oklahoma City Thunder,129,122,Cleveland Cavaliers
510,11,08-01-2025 18:00,Gainbridge Fieldhouse,Indiana Pacers,Chicago Bulls,129,113,Indiana Pacers
512,11,08-01-2025 18:00,Wells Fargo Center,Philadelphia 76ers,Washington Wizards,109,103,Philadelphia 76ers
511,11,08-01-2025 18:30,Madison Square Garden,New York Knicks,Toronto Raptors,112,98,New York Knicks
513,11,08-01-2025 18:30,Barclays Center,Brooklyn Nets,Detroit Pistons,98,113,Detroit Pistons
514,11,08-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Portland Trail Blazers,100,119,Portland Trail Blazers
515,11,08-01-2025 20:00,Ball Arena,Denver Nuggets,LA Clippers,126,103,Denver Nuggets
516,11,08-01-2025 20:30,Fiserv Forum,Milwaukee Bucks,San Antonio Spurs,121,105,Milwaukee Bucks
517,11,09-01-2025 18:00,Rocket Arena,Cleveland Cavaliers,Toronto Raptors,132,126,Cleveland Cavaliers
518,11,09-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Golden State Warriors,104,107,Golden State Warriors
519,11,09-01-2025 18:00,Kia Center,Orlando Magic,Minnesota Timberwolves,89,104,Minnesota Timberwolves
521,11,09-01-2025 18:30,American Airlines Center,Dallas Mavericks,Portland Trail Blazers,117,111,Dallas Mavericks
520,11,09-01-2025 19:00,FedExForum,Memphis Grizzlies,Houston Rockets,115,119,Houston Rockets
522,11,09-01-2025 20:00,PHX Arena,Phoenix Suns,Atlanta Hawks,123,115,Phoenix Suns
523,11,09-01-2025 20:00,Delta Center,Utah Jazz,Miami Heat,92,97,Miami Heat
525,11,10-01-2025 18:00,Gainbridge Fieldhouse,Indiana Pacers,Golden State Warriors,108,96,Indiana Pacers
526,11,10-01-2025 18:00,Kia Center,Orlando Magic,Milwaukee Bucks,106,109,Milwaukee Bucks
527,11,10-01-2025 18:00,Wells Fargo Center,Philadelphia 76ers,New Orleans Pelicans,115,123,New Orleans Pelicans
528,11,10-01-2025 18:30,TD Garden,Boston Celtics,Sacramento Kings,97,114,Sacramento Kings
529,11,10-01-2025 18:30,Madison Square Garden,New York Knicks,Oklahoma City Thunder,101,126,Oklahoma City Thunder
530,11,10-01-2025 19:00,United Center,Chicago Bulls,Washington Wizards,138,105,Chicago Bulls
531,11,10-01-2025 20:00,Ball Arena,Denver Nuggets,Brooklyn Nets,124,105,Denver Nuggets
533,11,11-01-2025 16:00,PHX Arena,Phoenix Suns,Utah Jazz,114,106,Phoenix Suns
534,11,11-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Toronto Raptors,123,114,Detroit Pistons
535,11,11-01-2025 19:00,Target Center,Minnesota Timberwolves,Memphis Grizzlies,125,127,Memphis Grizzlies
536,11,11-01-2025 21:00,Moda Center,Portland Trail Blazers,Miami Heat,98,119,Miami Heat
539,11,12-01-2025 14:00,Madison Square Garden,New York Knicks,Milwaukee Bucks,140,106,New York Knicks
540,11,12-01-2025 14:00,American Airlines Center,Dallas Mavericks,Denver Nuggets,101,112,Denver Nuggets
541,11,12-01-2025 14:30,United Center,Chicago Bulls,Sacramento Kings,119,124,Sacramento Kings
542,11,12-01-2025 17:00,TD Garden,Boston Celtics,New Orleans Pelicans,120,119,Boston Celtics
543,11,12-01-2025 17:00,Rocket Arena,Cleveland Cavaliers,Indiana Pacers,93,108,Indiana Pacers
544,11,12-01-2025 17:00,Kia Center,Orlando Magic,Philadelphia 76ers,104,99,Orlando Magic
545,11,12-01-2025 17:00,Capital One Arena,Washington Wizards,Oklahoma City Thunder,95,136,Oklahoma City Thunder
546,11,12-01-2025 19:00,Delta Center,Utah Jazz,Brooklyn Nets,112,111,Utah Jazz
547,11,12-01-2025 20:00,PHX Arena,Phoenix Suns,Charlotte Hornets,120,113,Phoenix Suns
548,11,13-01-2025 18:00,Capital One Arena,Washington Wizards,Minnesota Timberwolves,106,120,Minnesota Timberwolves
549,11,13-01-2025 18:30,Madison Square Garden,New York Knicks,Detroit Pistons,119,124,Detroit Pistons
550,11,13-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Golden State Warriors,104,101,Toronto Raptors
551,11,13-01-2025 19:00,Toyota Center,Houston Rockets,Memphis Grizzlies,120,118,Houston Rockets
552,11,13-01-2025 21:30,Crypto.com Arena,Los Angeles Lakers,San Antonio Spurs,102,126,San Antonio Spurs
553,11,13-01-2025 21:30,Intuit Dome,LA Clippers,Miami Heat,109,98,LA Clippers
554,11,14-01-2025 18:00,Gainbridge Fieldhouse,Indiana Pacers,Cleveland Cavaliers,117,127,Cleveland Cavaliers
555,11,14-01-2025 18:00,Wells Fargo Center,Philadelphia 76ers,Oklahoma City Thunder,102,118,Oklahoma City Thunder
556,11,14-01-2025 18:30,State Farm Arena,Atlanta Hawks,Phoenix Suns,122,117,Atlanta Hawks
557,11,14-01-2025 19:00,United Center,Chicago Bulls,New Orleans Pelicans,113,119,New Orleans Pelicans
558,11,14-01-2025 19:00,Fiserv Forum,Milwaukee Bucks,Sacramento Kings,130,115,Milwaukee Bucks
559,11,14-01-2025 20:30,American Airlines Center,Dallas Mavericks,Denver Nuggets,99,118,Denver Nuggets
560,11,14-01-2025 21:00,Moda Center,Portland Trail Blazers,Brooklyn Nets,114,132,Brooklyn Nets
561,12,15-01-2025 18:00,Wells Fargo Center,Philadelphia 76ers,New York Knicks,119,125,New York Knicks
562,12,15-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Boston Celtics,110,97,Toronto Raptors
563,12,15-01-2025 19:00,United Center,Chicago Bulls,Atlanta Hawks,94,110,Atlanta Hawks
564,12,15-01-2025 19:00,Fiserv Forum,Milwaukee Bucks,Orlando Magic,122,93,Milwaukee Bucks
566,12,15-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Dallas Mavericks,119,116,New Orleans Pelicans
567,12,15-01-2025 19:00,Frost Bank Center,San Antonio Spurs,Memphis Grizzlies,115,129,Memphis Grizzlies
568,12,15-01-2025 20:00,Ball Arena,Denver Nuggets,Houston Rockets,108,128,Houston Rockets
569,12,15-01-2025 20:00,Delta Center,Utah Jazz,Charlotte Hornets,112,117,Charlotte Hornets
565,12,15-01-2025 20:30,Target Center,Minnesota Timberwolves,Golden State Warriors,115,116,Golden State Warriors
570,12,15-01-2025 21:00,Crypto.com Arena,Los Angeles Lakers,Miami Heat,117,108,Los Angeles Lakers
571,12,15-01-2025 21:30,Intuit Dome,LA Clippers,Brooklyn Nets,126,67,LA Clippers
572,12,16-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Indiana Pacers,100,111,Indiana Pacers
573,12,16-01-2025 18:00,Capital One Arena,Washington Wizards,Phoenix Suns,123,130,Phoenix Suns
574,12,16-01-2025 18:30,Paycom Center,Oklahoma City Thunder,Cleveland Cavaliers,134,114,Oklahoma City Thunder
575,12,16-01-2025 21:00,Moda Center,Portland Trail Blazers,LA Clippers,89,118,LA Clippers
576,12,16-01-2025 21:00,Golden 1 Center,Sacramento Kings,Houston Rockets,132,127,Sacramento Kings
577,12,17-01-2025 18:00,TD Garden,Boston Celtics,Orlando Magic,121,94,Boston Celtics
578,12,17-01-2025 18:30,Madison Square Garden,New York Knicks,Minnesota Timberwolves,99,116,Minnesota Timberwolves
579,12,17-01-2025 19:00,Kaseya Center,Miami Heat,Denver Nuggets,113,133,Denver Nuggets
580,12,17-01-2025 19:00,Fiserv Forum,Milwaukee Bucks,Toronto Raptors,130,112,Milwaukee Bucks
581,12,17-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Utah Jazz,136,123,New Orleans Pelicans
584,12,17-01-2025 19:00,United Center,Chicago Bulls,Charlotte Hornets,123,125,Charlotte Hornets
583,12,17-01-2025 19:30,American Airlines Center,Dallas Mavericks,Oklahoma City Thunder,106,98,Dallas Mavericks
582,12,17-01-2025 20:30,Frost Bank Center,San Antonio Spurs,Memphis Grizzlies,112,140,Memphis Grizzlies
585,12,17-01-2025 21:30,Crypto.com Arena,Los Angeles Lakers,Brooklyn Nets,102,101,Los Angeles Lakers
586,12,18-01-2025 15:00,Little Caesars Arena,Detroit Pistons,Phoenix Suns,121,125,Phoenix Suns
587,12,18-01-2025 18:00,TD Garden,Boston Celtics,Atlanta Hawks,115,119,Atlanta Hawks
588,12,18-01-2025 18:00,Gainbridge Fieldhouse,Indiana Pacers,Philadelphia 76ers,115,102,Indiana Pacers
589,12,18-01-2025 19:30,Chase Center,Golden State Warriors,Washington Wizards,122,114,Golden State Warriors
590,12,18-01-2025 20:00,Target Center,Minnesota Timberwolves,Cleveland Cavaliers,117,124,Cleveland Cavaliers
591,12,18-01-2025 21:00,Moda Center,Portland Trail Blazers,Houston Rockets,103,125,Houston Rockets
592,12,19-01-2025 14:00,Kaseya Center,Miami Heat,San Antonio Spurs,128,107,Miami Heat
593,12,19-01-2025 17:00,Kia Center,Orlando Magic,Denver Nuggets,100,113,Denver Nuggets
594,12,19-01-2025 18:00,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,123,109,Milwaukee Bucks
595,12,19-01-2025 18:00,Paycom Center,Oklahoma City Thunder,Brooklyn Nets,127,101,Oklahoma City Thunder
596,12,19-01-2025 20:00,Intuit Dome,LA Clippers,Los Angeles Lakers,116,102,LA Clippers
597,12,19-01-2025 20:00,Moda Center,Portland Trail Blazers,Chicago Bulls,113,102,Portland Trail Blazers
598,12,19-01-2025 20:00,Golden 1 Center,Sacramento Kings,Washington Wizards,123,100,Sacramento Kings
599,12,20-01-2025 11:00,Spectrum Center,Charlotte Hornets,Dallas Mavericks,110,105,Charlotte Hornets
600,12,20-01-2025 13:00,Toyota Center,Houston Rockets,Detroit Pistons,96,107,Detroit Pistons
601,12,20-01-2025 13:30,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,108,106,Memphis Grizzlies
602,12,20-01-2025 14:00,Madison Square Garden,New York Knicks,Atlanta Hawks,119,110,New York Knicks
603,12,20-01-2025 14:30,Rocket Arena,Cleveland Cavaliers,Phoenix Suns,118,92,Cleveland Cavaliers
604,12,20-01-2025 16:00,Chase Center,Golden State Warriors,Boston Celtics,85,125,Boston Celtics
605,12,20-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Utah Jazz,123,119,New Orleans Pelicans
611,12,20-01-2025 21:30,Intuit Dome,LA Clippers,Chicago Bulls,99,112,Chicago Bulls
606,12,21-01-2025 18:30,Barclays Center,Brooklyn Nets,New York Knicks,95,99,New York Knicks
607,12,21-01-2025 18:30,Kaseya Center,Miami Heat,Portland Trail Blazers,107,116,Portland Trail Blazers
608,12,21-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Orlando Magic,109,93,Toronto Raptors
609,12,21-01-2025 21:00,Ball Arena,Denver Nuggets,Philadelphia 76ers,144,109,Denver Nuggets
610,12,21-01-2025 21:30,Crypto.com Arena,Los Angeles Lakers,Washington Wizards,111,88,Los Angeles Lakers
612,13,22-01-2025 18:30,State Farm Arena,Atlanta Hawks,Detroit Pistons,104,114,Detroit Pistons
613,13,22-01-2025 18:30,Barclays Center,Brooklyn Nets,Phoenix Suns,94,108,Phoenix Suns
614,13,22-01-2025 18:30,American Airlines Center,Dallas Mavericks,Minnesota Timberwolves,114,115,Minnesota Timberwolves
615,13,22-01-2025 19:00,Toyota Center,Houston Rockets,Cleveland Cavaliers,109,108,Houston Rockets
616,13,22-01-2025 19:00,FedExForum,Memphis Grizzlies,Charlotte Hornets,132,120,Memphis Grizzlies
618,13,22-01-2025 19:00,Paycom Center,Oklahoma City Thunder,Utah Jazz,123,114,Oklahoma City Thunder
619,13,22-01-2025 21:00,Golden 1 Center,Sacramento Kings,Golden State Warriors,123,117,Sacramento Kings
620,13,22-01-2025 21:30,Intuit Dome,LA Clippers,Boston Celtics,113,117,Boston Celtics
621,13,23-01-2025 13:00,Accor Arena,Indiana Pacers,San Antonio Spurs,110,140,San Antonio Spurs
622,13,23-01-2025 18:00,Kia Center,Orlando Magic,Portland Trail Blazers,79,101,Portland Trail Blazers
623,13,23-01-2025 18:30,State Farm Arena,Atlanta Hawks,Toronto Raptors,119,122,Toronto Raptors
625,13,23-01-2025 19:00,Paycom Center,Oklahoma City Thunder,Dallas Mavericks,115,121,Dallas Mavericks
624,13,23-01-2025 19:30,Fiserv Forum,Milwaukee Bucks,Miami Heat,125,96,Milwaukee Bucks
626,13,23-01-2025 20:00,Ball Arena,Denver Nuggets,Sacramento Kings,132,123,Denver Nuggets
628,13,23-01-2025 21:00,Chase Center,Golden State Warriors,Chicago Bulls,131,106,Golden State Warriors
629,13,23-01-2025 21:00,Crypto.com Arena,Los Angeles Lakers,Boston Celtics,117,96,Los Angeles Lakers
983,13,23-01-2025 21:30,Intuit Dome,LA Clippers,Washington Wizards,110,93,LA Clippers
630,13,24-01-2025 18:00,Spectrum Center,Charlotte Hornets,Portland Trail Blazers,97,102,Portland Trail Blazers
631,13,24-01-2025 18:00,Wells Fargo Center,Philadelphia 76ers,Cleveland Cavaliers,132,129,Philadelphia 76ers
632,13,24-01-2025 19:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,139,126,Memphis Grizzlies
633,13,25-01-2025 11:00,Accor Arena,San Antonio Spurs,Indiana Pacers,98,136,Indiana Pacers
634,13,25-01-2025 14:00,Target Center,Minnesota Timberwolves,Denver Nuggets,133,104,Minnesota Timberwolves
635,13,25-01-2025 16:30,American Airlines Center,Dallas Mavericks,Boston Celtics,107,122,Boston Celtics
636,13,25-01-2025 17:00,Barclays Center,Brooklyn Nets,Miami Heat,97,106,Miami Heat
637,13,25-01-2025 18:00,Spectrum Center,Charlotte Hornets,New Orleans Pelicans,123,92,Charlotte Hornets
638,13,25-01-2025 18:00,Kia Center,Orlando Magic,Detroit Pistons,121,113,Orlando Magic
639,13,25-01-2025 18:30,State Farm Arena,Atlanta Hawks,Toronto Raptors,94,117,Toronto Raptors
640,13,25-01-2025 18:30,Rocket Arena,Cleveland Cavaliers,Houston Rockets,131,135,Houston Rockets
641,13,25-01-2025 18:30,Madison Square Garden,New York Knicks,Sacramento Kings,143,120,New York Knicks
642,13,25-01-2025 19:00,United Center,Chicago Bulls,Philadelphia 76ers,97,109,Philadelphia 76ers
643,13,25-01-2025 19:00,FedExForum,Memphis Grizzlies,Utah Jazz,123,103,Memphis Grizzlies
644,13,25-01-2025 19:30,Chase Center,Golden State Warriors,Los Angeles Lakers,108,118,Los Angeles Lakers
645,13,25-01-2025 20:00,PHX Arena,Phoenix Suns,Washington Wizards,119,109,Phoenix Suns
646,13,25-01-2025 21:30,Intuit Dome,LA Clippers,Milwaukee Bucks,127,117,LA Clippers
647,13,26-01-2025 17:00,Moda Center,Portland Trail Blazers,Oklahoma City Thunder,108,118,Oklahoma City Thunder
648,13,27-01-2025 18:00,Spectrum Center,Charlotte Hornets,Los Angeles Lakers,107,112,Los Angeles Lakers
649,13,27-01-2025 18:00,Rocket Arena,Cleveland Cavaliers,Detroit Pistons,110,91,Cleveland Cavaliers
650,13,27-01-2025 18:30,TD Garden,Boston Celtics,Houston Rockets,112,114,Houston Rockets
651,13,27-01-2025 18:30,Barclays Center,Brooklyn Nets,Sacramento Kings,96,110,Sacramento Kings
652,13,27-01-2025 18:30,Kaseya Center,Miami Heat,Orlando Magic,125,119,Miami Heat
653,13,27-01-2025 18:30,Madison Square Garden,New York Knicks,Memphis Grizzlies,143,106,New York Knicks
654,13,27-01-2025 18:30,Scotiabank Arena,Toronto Raptors,New Orleans Pelicans,113,104,Toronto Raptors
655,13,27-01-2025 19:00,United Center,Chicago Bulls,Denver Nuggets,129,121,Chicago Bulls
656,13,27-01-2025 19:00,Target Center,Minnesota Timberwolves,Atlanta Hawks,100,92,Minnesota Timberwolves
657,13,27-01-2025 19:30,American Airlines Center,Dallas Mavericks,Washington Wizards,130,108,Dallas Mavericks
658,13,27-01-2025 20:00,Delta Center,Utah Jazz,Milwaukee Bucks,110,125,Milwaukee Bucks
659,13,27-01-2025 20:30,PHX Arena,Phoenix Suns,LA Clippers,111,109,Phoenix Suns
532,13,28-01-2025 18:30,State Farm Arena,Atlanta Hawks,Houston Rockets,96,100,Houston Rockets
660,13,28-01-2025 18:30,Wells Fargo Center,Philadelphia 76ers,Los Angeles Lakers,118,104,Philadelphia 76ers
661,13,28-01-2025 21:00,Chase Center,Golden State Warriors,Utah Jazz,114,103,Golden State Warriors
662,13,28-01-2025 21:00,Moda Center,Portland Trail Blazers,Milwaukee Bucks,125,112,Portland Trail Blazers
663,14,29-01-2025 18:00,Spectrum Center,Charlotte Hornets,Brooklyn Nets,83,104,Brooklyn Nets
664,14,29-01-2025 18:00,Gainbridge Fieldhouse,Indiana Pacers,Detroit Pistons,133,119,Indiana Pacers
665,14,29-01-2025 18:00,Capital One Arena,Washington Wizards,Toronto Raptors,82,106,Toronto Raptors
666,14,29-01-2025 18:30,TD Garden,Boston Celtics,Chicago Bulls,122,100,Boston Celtics
667,14,29-01-2025 18:30,Kaseya Center,Miami Heat,Cleveland Cavaliers,106,126,Cleveland Cavaliers
668,14,29-01-2025 18:30,Madison Square Garden,New York Knicks,Denver Nuggets,122,112,New York Knicks
669,14,29-01-2025 18:30,Wells Fargo Center,Philadelphia 76ers,Sacramento Kings,117,104,Philadelphia 76ers
670,14,29-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Dallas Mavericks,136,137,Dallas Mavericks
671,14,29-01-2025 19:00,Frost Bank Center,San Antonio Spurs,LA Clippers,116,128,LA Clippers
672,14,29-01-2025 20:00,PHX Arena,Phoenix Suns,Minnesota Timberwolves,113,121,Minnesota Timberwolves
673,14,29-01-2025 21:00,Chase Center,Golden State Warriors,Oklahoma City Thunder,116,109,Golden State Warriors
674,14,30-01-2025 18:00,Capital One Arena,Washington Wizards,Los Angeles Lakers,96,134,Los Angeles Lakers
675,14,30-01-2025 18:00,Rocket Arena,Cleveland Cavaliers,Atlanta Hawks,137,115,Cleveland Cavaliers
677,14,30-01-2025 20:00,Delta Center,Utah Jazz,Minnesota Timberwolves,113,138,Minnesota Timberwolves
676,14,30-01-2025 20:30,FedExForum,Memphis Grizzlies,Houston Rockets,120,119,Memphis Grizzlies
678,14,30-01-2025 21:00,Moda Center,Portland Trail Blazers,Orlando Magic,119,90,Portland Trail Blazers
679,14,31-01-2025 18:00,Spectrum Center,Charlotte Hornets,LA Clippers,104,112,LA Clippers
680,14,31-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,117,102,Detroit Pistons
681,14,31-01-2025 18:30,Wells Fargo Center,Philadelphia 76ers,Denver Nuggets,134,137,Denver Nuggets
682,14,31-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Chicago Bulls,106,122,Chicago Bulls
683,14,31-01-2025 19:00,Smoothie King Center,New Orleans Pelicans,Boston Celtics,116,118,Boston Celtics
684,14,31-01-2025 19:00,Frost Bank Center,San Antonio Spurs,Milwaukee Bucks,144,118,San Antonio Spurs
685,14,31-01-2025 21:00,Chase Center,Golden State Warriors,Phoenix Suns,105,130,Phoenix Suns
686,14,01-02-2025 16:00,Gainbridge Fieldhouse,Indiana Pacers,Atlanta Hawks,132,127,Indiana Pacers
687,14,01-02-2025 16:00,Delta Center,Utah Jazz,Orlando Magic,113,99,Utah Jazz
688,14,01-02-2025 18:00,Spectrum Center,Charlotte Hornets,Denver Nuggets,104,107,Denver Nuggets
689,14,01-02-2025 19:00,Toyota Center,Houston Rockets,Brooklyn Nets,98,110,Brooklyn Nets
690,14,01-02-2025 19:00,Target Center,Minnesota Timberwolves,Washington Wizards,103,105,Washington Wizards
691,14,01-02-2025 19:00,Paycom Center,Oklahoma City Thunder,Sacramento Kings,144,110,Oklahoma City Thunder
692,14,01-02-2025 19:30,Madison Square Garden,New York Knicks,Los Angeles Lakers,112,128,Los Angeles Lakers
693,14,01-02-2025 19:30,Frost Bank Center,San Antonio Spurs,Miami Heat,103,105,Miami Heat
694,14,01-02-2025 21:00,Moda Center,Portland Trail Blazers,Phoenix Suns,127,108,Portland Trail Blazers
695,14,02-02-2025 14:00,Little Caesars Arena,Detroit Pistons,Chicago Bulls,127,119,Detroit Pistons
696,14,02-02-2025 14:30,Rocket Arena,Cleveland Cavaliers,Dallas Mavericks,144,101,Cleveland Cavaliers
697,14,02-02-2025 14:30,Scotiabank Arena,Toronto Raptors,LA Clippers,115,108,Toronto Raptors
698,14,02-02-2025 17:00,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,110,118,Boston Celtics
699,14,02-02-2025 19:30,Fiserv Forum,Milwaukee Bucks,Memphis Grizzlies,119,132,Memphis Grizzlies
700,14,03-02-2025 18:00,Spectrum Center,Charlotte Hornets,Washington Wizards,114,124,Washington Wizards
701,14,03-02-2025 18:00,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,130,132,Atlanta Hawks
702,14,03-02-2025 18:30,Madison Square Garden,New York Knicks,Houston Rockets,124,118,New York Knicks
703,14,03-02-2025 19:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,128,109,Memphis Grizzlies
704,14,03-02-2025 19:00,Target Center,Minnesota Timberwolves,Sacramento Kings,114,116,Sacramento Kings
705,14,03-02-2025 19:00,Paycom Center,Oklahoma City Thunder,Milwaukee Bucks,125,96,Oklahoma City Thunder
706,14,03-02-2025 20:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,125,113,Denver Nuggets
707,14,03-02-2025 20:00,Delta Center,Utah Jazz,Indiana Pacers,111,112,Indiana Pacers
708,14,03-02-2025 21:00,Chase Center,Golden State Warriors,Orlando Magic,104,99,Golden State Warriors
709,14,03-02-2025 21:00,Moda Center,Portland Trail Blazers,Phoenix Suns,121,119,Portland Trail Blazers
712,14,04-02-2025 18:00,Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,118,116,Philadelphia 76ers
710,14,04-02-2025 18:30,Rocket Arena,Cleveland Cavaliers,Boston Celtics,105,112,Boston Celtics
711,14,04-02-2025 18:30,Barclays Center,Brooklyn Nets,Houston Rockets,99,97,Brooklyn Nets
713,14,04-02-2025 18:30,Scotiabank Arena,Toronto Raptors,New York Knicks,115,121,New York Knicks
714,14,04-02-2025 19:00,United Center,Chicago Bulls,Miami Heat,133,124,Chicago Bulls
715,14,04-02-2025 21:00,Intuit Dome,LA Clippers,Los Angeles Lakers,97,122,Los Angeles Lakers
716,14,04-02-2025 21:00,Moda Center,Portland Trail Blazers,Indiana Pacers,112,89,Portland Trail Blazers
717,15,05-02-2025 18:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,102,112,Milwaukee Bucks
718,15,05-02-2025 18:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,115,118,Cleveland Cavaliers
719,15,05-02-2025 18:00,State Farm Arena,Atlanta Hawks,San Antonio Spurs,125,126,San Antonio Spurs
720,15,05-02-2025 18:30,Barclays Center,Brooklyn Nets,Washington Wizards,102,119,Washington Wizards
721,15,05-02-2025 18:30,Wells Fargo Center,Philadelphia 76ers,Miami Heat,101,108,Miami Heat
722,15,05-02-2025 18:30,Scotiabank Arena,Toronto Raptors,Memphis Grizzlies,107,138,Memphis Grizzlies
723,15,05-02-2025 19:00,Target Center,Minnesota Timberwolves,Chicago Bulls,127,108,Minnesota Timberwolves
725,15,05-02-2025 20:00,Delta Center,Utah Jazz,Golden State Warriors,131,128,Utah Jazz
726,15,05-02-2025 20:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,144,119,Denver Nuggets
724,15,05-02-2025 20:30,Paycom Center,Oklahoma City Thunder,Phoenix Suns,140,109,Oklahoma City Thunder
