Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
1028,20,07-05-2021 19:00,Spectrum Center,Charlotte Hornets,Orlando Magic,122,112,Charlotte Hornets
1029,20,07-05-2021 19:00,AmericanAirlines Arena,Miami Heat,Minnesota Timberwolves,121,112,Miami Heat
1030,20,07-05-2021 19:00,Fiserv Forum,Milwaukee Bucks,Houston Rockets,141,133,Milwaukee Bucks
1031,20,07-05-2021 19:30,American Airlines Center,Dallas Mavericks,Cleveland Cavaliers,110,90,Dallas Mavericks
1032,20,07-05-2021 20:00,Vivint Arena,Utah Jazz,Denver Nuggets,127,120,Utah Jazz
1033,20,07-05-2021 21:00,Phoenix Suns Arena,Phoenix Suns,New York Knicks,128,105,Phoenix Suns
1034,20,07-05-2021 21:00,Moda Center,Portland Trail Blazers,Los Angeles Lakers,106,101,Portland Trail Blazers
1035,20,07-05-2021 21:00,Golden 1 Center,Sacramento Kings,San Antonio Spurs,104,113,San Antonio Spurs
1036,20,08-05-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Washington Wizards,132,133,Washington Wizards
1037,20,08-05-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Detroit Pistons,118,104,Philadelphia 76ers
1038,20,08-05-2021 18:30,Amalie Arena,Toronto Raptors,Memphis Grizzlies,99,109,Memphis Grizzlies
1039,20,08-05-2021 21:00,Ball Arena,Denver Nuggets,Brooklyn Nets,119,125,Brooklyn Nets
1040,20,08-05-2021 21:00,Vivint Arena,Utah Jazz,Houston Rockets,124,116,Utah Jazz
1041,20,08-05-2021 21:00,Chase Center,Golden State Warriors,Oklahoma City Thunder,136,97,Golden State Warriors
1042,20,08-05-2021 21:00,Moda Center,Portland Trail Blazers,San Antonio Spurs,124,102,Portland Trail Blazers
145,20,09-05-2021 12:00,TD Garden,Boston Celtics,Miami Heat,124,130,Miami Heat
1044,20,09-05-2021 14:30,STAPLES Center,LA Clippers,New York Knicks,100,106,New York Knicks
1045,20,09-05-2021 18:00,Spectrum Center,Charlotte Hornets,New Orleans Pelicans,110,112,New Orleans Pelicans
1046,20,09-05-2021 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Dallas Mavericks,97,124,Dallas Mavericks
1047,20,09-05-2021 18:00,Amway Center,Orlando Magic,Minnesota Timberwolves,96,128,Minnesota Timberwolves
1048,20,09-05-2021 19:00,Little Caesars Arena,Detroit Pistons,Chicago Bulls,96,108,Chicago Bulls
1049,20,09-05-2021 21:00,STAPLES Center,Los Angeles Lakers,Phoenix Suns,123,110,Los Angeles Lakers
1050,20,09-05-2021 21:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,126,98,Sacramento Kings
1051,20,10-05-2021 18:30,State Farm Arena,Atlanta Hawks,Washington Wizards,125,124,Atlanta Hawks
1052,20,10-05-2021 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Indiana Pacers,102,111,Indiana Pacers
1053,20,10-05-2021 19:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,115,110,Memphis Grizzlies
1054,20,10-05-2021 19:30,AT&T Center,San Antonio Spurs,Milwaukee Bucks,146,125,San Antonio Spurs
1055,20,10-05-2021 21:00,Chase Center,Golden State Warriors,Utah Jazz,119,116,Golden State Warriors
1056,20,10-05-2021 21:00,Moda Center,Portland Trail Blazers,Houston Rockets,140,129,Portland Trail Blazers
448,20,11-05-2021 18:00,Spectrum Center,Charlotte Hornets,Denver Nuggets,112,117,Denver Nuggets
1059,20,11-05-2021 18:00,Little Caesars Arena,Detroit Pistons,Minnesota Timberwolves,100,119,Minnesota Timberwolves
1058,20,11-05-2021 18:30,TD Garden,Boston Celtics,Miami Heat,121,129,Miami Heat
1060,20,11-05-2021 18:30,Amalie Arena,Toronto Raptors,LA Clippers,96,115,LA Clippers
1061,20,11-05-2021 19:00,Bankers Life Fieldhouse,Indiana Pacers,Philadelphia 76ers,103,94,Indiana Pacers
1062,20,11-05-2021 19:00,United Center,Chicago Bulls,Brooklyn Nets,107,115,Brooklyn Nets
1063,20,11-05-2021 19:00,FedExForum,Memphis Grizzlies,Dallas Mavericks,133,104,Memphis Grizzlies
1064,20,11-05-2021 20:00,Fiserv Forum,Milwaukee Bucks,Orlando Magic,114,102,Milwaukee Bucks
1065,20,11-05-2021 21:00,Chase Center,Golden State Warriors,Phoenix Suns,122,116,Golden State Warriors
1066,20,11-05-2021 21:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,122,106,Sacramento Kings
1067,20,11-05-2021 21:00,STAPLES Center,Los Angeles Lakers,New York Knicks,101,99,Los Angeles Lakers
1068,21,12-05-2021 18:00,State Farm Arena,Atlanta Hawks,Washington Wizards,120,116,Atlanta Hawks
1069,21,12-05-2021 19:00,Barclays Center,Brooklyn Nets,San Antonio Spurs,128,116,Brooklyn Nets
1070,21,12-05-2021 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Boston Celtics,102,94,Cleveland Cavaliers
154,21,12-05-2021 20:00,American Airlines Center,Dallas Mavericks,New Orleans Pelicans,125,107,Dallas Mavericks
1072,21,12-05-2021 20:30,Vivint Arena,Utah Jazz,Portland Trail Blazers,98,105,Portland Trail Blazers
1073,21,12-05-2021 21:30,STAPLES Center,Los Angeles Lakers,Houston Rockets,124,122,Los Angeles Lakers
1074,21,13-05-2021 18:00,Spectrum Center,Charlotte Hornets,LA Clippers,90,113,LA Clippers
1075,21,13-05-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Milwaukee Bucks,133,142,Milwaukee Bucks
458,21,13-05-2021 18:30,Madison Square Garden,New York Knicks,San Antonio Spurs,102,98,New York Knicks
1077,21,13-05-2021 18:30,State Farm Arena,Atlanta Hawks,Orlando Magic,116,93,Atlanta Hawks
1078,21,13-05-2021 18:30,AmericanAirlines Arena,Miami Heat,Philadelphia 76ers,106,94,Miami Heat
255,21,13-05-2021 19:00,FedExForum,Memphis Grizzlies,Sacramento Kings,116,110,Memphis Grizzlies
1080,21,13-05-2021 19:00,United Center,Chicago Bulls,Toronto Raptors,114,102,Chicago Bulls
1081,21,13-05-2021 19:00,Target Center,Minnesota Timberwolves,Denver Nuggets,103,114,Denver Nuggets
1082,21,13-05-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Portland Trail Blazers,118,117,Phoenix Suns
204,21,14-05-2021 18:00,Capital One Arena,Washington Wizards,Cleveland Cavaliers,120,105,Washington Wizards
1084,21,14-05-2021 19:00,Little Caesars Arena,Detroit Pistons,Denver Nuggets,91,104,Denver Nuggets
1085,21,14-05-2021 19:00,Wells Fargo Center,Philadelphia 76ers,Orlando Magic,122,97,Philadelphia 76ers
1086,21,14-05-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,93,109,Utah Jazz
263,21,14-05-2021 20:00,FedExForum,Memphis Grizzlies,Sacramento Kings,107,106,Memphis Grizzlies
1088,21,14-05-2021 20:00,American Airlines Center,Dallas Mavericks,Toronto Raptors,114,110,Dallas Mavericks
1089,21,14-05-2021 20:00,Toyota Center,Houston Rockets,LA Clippers,122,115,Houston Rockets
1090,21,14-05-2021 20:30,Chase Center,Golden State Warriors,New Orleans Pelicans,125,122,Golden State Warriors
1091,21,15-05-2021 12:00,Barclays Center,Brooklyn Nets,Chicago Bulls,105,91,Brooklyn Nets
1092,21,15-05-2021 12:00,Bankers Life Fieldhouse,Indiana Pacers,Los Angeles Lakers,115,122,Los Angeles Lakers
1093,21,15-05-2021 12:00,Madison Square Garden,New York Knicks,Charlotte Hornets,118,109,New York Knicks
1094,21,15-05-2021 13:00,Target Center,Minnesota Timberwolves,Boston Celtics,108,124,Boston Celtics
1095,21,15-05-2021 13:00,AT&T Center,San Antonio Spurs,Phoenix Suns,103,140,Phoenix Suns
1096,21,15-05-2021 19:00,Fiserv Forum,Milwaukee Bucks,Miami Heat,122,108,Milwaukee Bucks
1097,21,16-05-2021 12:00,Madison Square Garden,New York Knicks,Boston Celtics,96,92,New York Knicks
1098,21,16-05-2021 12:00,Amalie Arena,Toronto Raptors,Indiana Pacers,113,125,Indiana Pacers
1099,21,16-05-2021 12:00,Capital One Arena,Washington Wizards,Charlotte Hornets,115,110,Washington Wizards
1100,21,16-05-2021 13:00,AT&T Center,San Antonio Spurs,Phoenix Suns,121,123,Phoenix Suns
1101,21,16-05-2021 14:30,Chase Center,Golden State Warriors,Memphis Grizzlies,113,101,Golden State Warriors
1102,21,16-05-2021 18:00,State Farm Arena,Atlanta Hawks,Houston Rockets,124,95,Atlanta Hawks
1103,21,16-05-2021 18:00,Barclays Center,Brooklyn Nets,Cleveland Cavaliers,123,109,Brooklyn Nets
1104,21,16-05-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Orlando Magic,128,117,Philadelphia 76ers
1105,21,16-05-2021 19:00,Little Caesars Arena,Detroit Pistons,Miami Heat,107,120,Miami Heat
1106,21,16-05-2021 20:00,United Center,Chicago Bulls,Milwaukee Bucks,118,112,Chicago Bulls
1107,21,16-05-2021 20:00,Target Center,Minnesota Timberwolves,Dallas Mavericks,136,121,Minnesota Timberwolves
1108,21,16-05-2021 20:00,Smoothie King Center,New Orleans Pelicans,Los Angeles Lakers,98,110,Los Angeles Lakers
1109,21,16-05-2021 20:00,Chesapeake Energy Arena,Oklahoma City Thunder,LA Clippers,117,112,Oklahoma City Thunder
1110,21,16-05-2021 20:00,Moda Center,Portland Trail Blazers,Denver Nuggets,132,116,Portland Trail Blazers
1111,21,16-05-2021 20:00,Golden 1 Center,Sacramento Kings,Utah Jazz,99,121,Utah Jazz
