Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
760,15,31-01-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,LA Clippers,122,116,Indiana Pacers
761,15,31-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Memphis Grizzlies,122,119,Philadelphia 76ers
762,15,31-01-2022 18:30,TD Garden,Boston Celtics,Miami Heat,122,92,Boston Celtics
763,15,31-01-2022 18:30,Madison Square Garden,New York Knicks,Sacramento Kings,116,96,New York Knicks
767,15,31-01-2022 18:30,State Farm Arena,Atlanta Hawks,Toronto Raptors,100,106,Toronto Raptors
764,15,31-01-2022 19:00,Toyota Center,Houston Rockets,Golden State Warriors,108,122,Golden State Warriors
765,15,31-01-2022 19:00,Paycom Center,Oklahoma City Thunder,Portland Trail Blazers,98,81,Oklahoma City Thunder
766,15,01-02-2022 18:00,Little Caesars Arena,Detroit Pistons,New Orleans Pelicans,101,111,New Orleans Pelicans
430,15,01-02-2022 18:30,Scotiabank Arena,Toronto Raptors,Chicago Bulls,110,106,Toronto Raptors
768,15,01-02-2022 18:30,Fiserv Forum,Milwaukee Bucks,Washington Wizards,112,98,Milwaukee Bucks
769,15,01-02-2022 19:00,United Center,Chicago Bulls,Orlando Magic,126,115,Chicago Bulls
770,15,01-02-2022 19:00,Target Center,Minnesota Timberwolves,Denver Nuggets,130,115,Minnesota Timberwolves
771,15,01-02-2022 19:30,AT&T Center,San Antonio Spurs,Golden State Warriors,120,124,Golden State Warriors
772,15,01-02-2022 21:00,Footprint Center,Phoenix Suns,Brooklyn Nets,121,111,Phoenix Suns
773,15,02-02-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Orlando Magic,118,119,Orlando Magic
774,15,02-02-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Washington Wizards,103,106,Washington Wizards
775,15,02-02-2022 18:30,TD Garden,Boston Celtics,Charlotte Hornets,113,107,Boston Celtics
776,15,02-02-2022 18:30,Madison Square Garden,New York Knicks,Memphis Grizzlies,108,120,Memphis Grizzlies
777,15,02-02-2022 19:00,Toyota Center,Houston Rockets,Cleveland Cavaliers,115,104,Houston Rockets
778,15,02-02-2022 19:30,American Airlines Center,Dallas Mavericks,Oklahoma City Thunder,114,120,Oklahoma City Thunder
779,15,02-02-2022 21:00,Vivint Arena,Utah Jazz,Denver Nuggets,108,104,Utah Jazz
780,15,02-02-2022 21:00,Golden 1 Center,Sacramento Kings,Brooklyn Nets,112,101,Sacramento Kings
781,15,02-02-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Portland Trail Blazers,99,94,Los Angeles Lakers
521,16,03-02-2022 18:00,AT&T Center,San Antonio Spurs,Miami Heat,95,112,Miami Heat
782,16,03-02-2022 18:00,Little Caesars Arena,Detroit Pistons,Minnesota Timberwolves,117,128,Minnesota Timberwolves
783,16,03-02-2022 18:30,State Farm Arena,Atlanta Hawks,Phoenix Suns,124,115,Atlanta Hawks
784,16,03-02-2022 18:30,Scotiabank Arena,Toronto Raptors,Miami Heat,127,120,Toronto Raptors
785,16,03-02-2022 21:00,Chase Center,Golden State Warriors,Sacramento Kings,126,114,Golden State Warriors
786,16,03-02-2022 21:00,Crypto.com Arena,LA Clippers,Los Angeles Lakers,111,110,LA Clippers
787,16,04-02-2022 18:00,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,101,102,Cleveland Cavaliers
788,16,04-02-2022 18:00,Little Caesars Arena,Detroit Pistons,Boston Celtics,93,102,Boston Celtics
789,16,04-02-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Chicago Bulls,115,122,Chicago Bulls
790,16,04-02-2022 18:30,Scotiabank Arena,Toronto Raptors,Atlanta Hawks,125,114,Toronto Raptors
792,16,04-02-2022 19:30,AT&T Center,San Antonio Spurs,Houston Rockets,131,106,San Antonio Spurs
793,16,04-02-2022 20:00,Vivint Arena,Utah Jazz,Brooklyn Nets,125,102,Utah Jazz
794,16,04-02-2022 20:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,105,113,New Orleans Pelicans
791,16,04-02-2022 21:00,American Airlines Center,Dallas Mavericks,Philadelphia 76ers,107,98,Dallas Mavericks
795,16,04-02-2022 21:00,Moda Center,Portland Trail Blazers,Oklahoma City Thunder,93,96,Oklahoma City Thunder
796,16,05-02-2022 16:00,Amway Center,Orlando Magic,Memphis Grizzlies,115,135,Memphis Grizzlies
797,16,05-02-2022 18:00,Spectrum Center,Charlotte Hornets,Miami Heat,86,104,Miami Heat
798,16,05-02-2022 18:00,Capital One Arena,Washington Wizards,Phoenix Suns,80,95,Phoenix Suns
799,16,05-02-2022 19:30,Crypto.com Arena,Los Angeles Lakers,New York Knicks,122,115,Los Angeles Lakers
800,16,05-02-2022 21:00,Moda Center,Portland Trail Blazers,Milwaukee Bucks,108,137,Milwaukee Bucks
801,16,05-02-2022 21:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,113,103,Sacramento Kings
802,16,06-02-2022 14:30,United Center,Chicago Bulls,Philadelphia 76ers,108,119,Philadelphia 76ers
803,16,06-02-2022 14:30,Target Center,Minnesota Timberwolves,Detroit Pistons,118,105,Minnesota Timberwolves
804,16,06-02-2022 14:30,Ball Arena,Denver Nuggets,Brooklyn Nets,124,104,Denver Nuggets
805,16,06-02-2022 17:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Indiana Pacers,98,85,Cleveland Cavaliers
806,16,06-02-2022 17:00,Amway Center,Orlando Magic,Boston Celtics,83,116,Boston Celtics
807,16,06-02-2022 17:00,American Airlines Center,Dallas Mavericks,Atlanta Hawks,103,94,Dallas Mavericks
808,16,06-02-2022 18:00,Toyota Center,Houston Rockets,New Orleans Pelicans,107,120,New Orleans Pelicans
809,16,06-02-2022 20:00,Crypto.com Arena,LA Clippers,Milwaukee Bucks,113,137,Milwaukee Bucks
810,16,07-02-2022 18:00,Spectrum Center,Charlotte Hornets,Toronto Raptors,101,116,Toronto Raptors
811,16,07-02-2022 18:00,Capital One Arena,Washington Wizards,Miami Heat,100,121,Miami Heat
812,16,07-02-2022 19:00,United Center,Chicago Bulls,Phoenix Suns,124,127,Phoenix Suns
813,16,07-02-2022 19:00,Paycom Center,Oklahoma City Thunder,Golden State Warriors,98,110,Golden State Warriors
814,16,07-02-2022 20:00,Vivint Arena,Utah Jazz,New York Knicks,113,104,Utah Jazz
815,16,08-02-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Phoenix Suns,109,114,Phoenix Suns
816,16,08-02-2022 18:30,State Farm Arena,Atlanta Hawks,Indiana Pacers,133,112,Atlanta Hawks
817,16,08-02-2022 18:30,Barclays Center,Brooklyn Nets,Boston Celtics,91,126,Boston Celtics
818,16,08-02-2022 19:00,FedExForum,Memphis Grizzlies,LA Clippers,135,109,Memphis Grizzlies
819,16,08-02-2022 19:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,110,97,New Orleans Pelicans
820,16,08-02-2022 19:30,American Airlines Center,Dallas Mavericks,Detroit Pistons,116,86,Dallas Mavericks
821,16,08-02-2022 20:00,Ball Arena,Denver Nuggets,New York Knicks,132,115,Denver Nuggets
822,16,08-02-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Milwaukee Bucks,116,131,Milwaukee Bucks
823,16,08-02-2022 21:00,Moda Center,Portland Trail Blazers,Orlando Magic,95,113,Orlando Magic
824,16,08-02-2022 21:00,Golden 1 Center,Sacramento Kings,Minnesota Timberwolves,114,134,Minnesota Timberwolves
825,16,09-02-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,San Antonio Spurs,105,92,Cleveland Cavaliers
826,16,09-02-2022 18:30,Spectrum Center,Charlotte Hornets,Chicago Bulls,109,121,Chicago Bulls
827,16,09-02-2022 19:00,Paycom Center,Oklahoma City Thunder,Toronto Raptors,98,117,Toronto Raptors
828,16,09-02-2022 21:00,Vivint Arena,Utah Jazz,Golden State Warriors,111,85,Utah Jazz
829,16,09-02-2022 21:00,Moda Center,Portland Trail Blazers,Los Angeles Lakers,107,105,Portland Trail Blazers
830,16,09-02-2022 21:00,Golden 1 Center,Sacramento Kings,Minnesota Timberwolves,132,119,Sacramento Kings
831,17,10-02-2022 18:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,107,132,Memphis Grizzlies
832,17,10-02-2022 18:30,Capital One Arena,Washington Wizards,Brooklyn Nets,113,112,Washington Wizards
833,17,10-02-2022 18:30,Smoothie King Center,New Orleans Pelicans,Miami Heat,97,112,Miami Heat
834,17,10-02-2022 19:00,Toyota Center,Houston Rockets,Toronto Raptors,120,139,Toronto Raptors
835,17,10-02-2022 19:30,American Airlines Center,Dallas Mavericks,LA Clippers,112,105,Dallas Mavericks
836,17,10-02-2022 21:00,Footprint Center,Phoenix Suns,Milwaukee Bucks,131,107,Phoenix Suns
837,17,10-02-2022 21:00,Chase Center,Golden State Warriors,New York Knicks,114,116,New York Knicks
838,17,11-02-2022 18:00,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,119,141,Charlotte Hornets
839,17,11-02-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Cleveland Cavaliers,113,120,Cleveland Cavaliers
840,17,11-02-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Oklahoma City Thunder,100,87,Philadelphia 76ers
841,17,11-02-2022 18:30,State Farm Arena,Atlanta Hawks,San Antonio Spurs,121,136,San Antonio Spurs
842,17,11-02-2022 18:30,TD Garden,Boston Celtics,Denver Nuggets,108,102,Boston Celtics
843,17,11-02-2022 19:00,United Center,Chicago Bulls,Minnesota Timberwolves,134,122,Chicago Bulls
844,17,11-02-2022 20:00,Vivint Arena,Utah Jazz,Orlando Magic,114,99,Utah Jazz
845,17,12-02-2022 16:00,Moda Center,Portland Trail Blazers,New York Knicks,112,103,Portland Trail Blazers
846,17,12-02-2022 18:00,Spectrum Center,Charlotte Hornets,Memphis Grizzlies,118,125,Memphis Grizzlies
847,17,12-02-2022 18:00,Capital One Arena,Washington Wizards,Sacramento Kings,110,123,Sacramento Kings
848,17,12-02-2022 18:00,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,114,124,San Antonio Spurs
849,17,12-02-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Cleveland Cavaliers,103,93,Philadelphia 76ers
850,17,12-02-2022 18:30,Scotiabank Arena,Toronto Raptors,Denver Nuggets,109,110,Denver Nuggets
851,17,12-02-2022 19:00,FTX Arena,Miami Heat,Brooklyn Nets,115,111,Miami Heat
852,17,12-02-2022 19:00,United Center,Chicago Bulls,Oklahoma City Thunder,106,101,Chicago Bulls
853,17,12-02-2022 19:30,American Airlines Center,Dallas Mavericks,LA Clippers,97,99,LA Clippers
854,17,12-02-2022 19:30,Chase Center,Golden State Warriors,Los Angeles Lakers,117,115,Golden State Warriors
855,17,12-02-2022 20:00,Footprint Center,Phoenix Suns,Orlando Magic,132,105,Phoenix Suns
856,17,13-02-2022 13:00,TD Garden,Boston Celtics,Atlanta Hawks,105,95,Boston Celtics
857,17,13-02-2022 14:00,Gainbridge Fieldhouse,Indiana Pacers,Minnesota Timberwolves,120,129,Minnesota Timberwolves
858,17,14-02-2022 18:00,Capital One Arena,Washington Wizards,Detroit Pistons,103,94,Washington Wizards
859,17,14-02-2022 18:30,Barclays Center,Brooklyn Nets,Sacramento Kings,109,85,Brooklyn Nets
860,17,14-02-2022 18:30,Madison Square Garden,New York Knicks,Oklahoma City Thunder,123,127,Oklahoma City Thunder
861,17,14-02-2022 19:00,United Center,Chicago Bulls,San Antonio Spurs,120,109,Chicago Bulls
862,17,14-02-2022 19:00,Fiserv Forum,Milwaukee Bucks,Portland Trail Blazers,107,122,Portland Trail Blazers
863,17,14-02-2022 19:00,Smoothie King Center,New Orleans Pelicans,Toronto Raptors,120,90,New Orleans Pelicans
864,17,14-02-2022 20:00,Ball Arena,Denver Nuggets,Orlando Magic,121,111,Denver Nuggets
865,17,14-02-2022 20:00,Vivint Arena,Utah Jazz,Houston Rockets,135,101,Utah Jazz
866,17,14-02-2022 21:30,Crypto.com Arena,LA Clippers,Golden State Warriors,119,104,LA Clippers
867,17,15-02-2022 18:30,State Farm Arena,Atlanta Hawks,Cleveland Cavaliers,124,116,Atlanta Hawks
868,17,15-02-2022 18:30,FTX Arena,Miami Heat,Dallas Mavericks,99,107,Dallas Mavericks
869,17,15-02-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,87,135,Boston Celtics
870,17,15-02-2022 19:00,Fiserv Forum,Milwaukee Bucks,Indiana Pacers,128,119,Milwaukee Bucks
871,17,15-02-2022 19:00,Target Center,Minnesota Timberwolves,Charlotte Hornets,126,120,Minnesota Timberwolves
872,17,15-02-2022 19:00,Smoothie King Center,New Orleans Pelicans,Memphis Grizzlies,109,121,Memphis Grizzlies
873,17,15-02-2022 21:00,Footprint Center,Phoenix Suns,LA Clippers,103,96,Phoenix Suns
874,17,16-02-2022 18:00,Amway Center,Orlando Magic,Atlanta Hawks,109,130,Atlanta Hawks
875,17,16-02-2022 18:30,TD Garden,Boston Celtics,Detroit Pistons,111,112,Detroit Pistons
876,17,16-02-2022 18:30,Gainbridge Fieldhouse,Indiana Pacers,Washington Wizards,113,108,Indiana Pacers
877,17,16-02-2022 18:30,Madison Square Garden,New York Knicks,Brooklyn Nets,106,111,Brooklyn Nets
878,17,16-02-2022 19:00,United Center,Chicago Bulls,Sacramento Kings,125,118,Chicago Bulls
879,17,16-02-2022 19:00,FedExForum,Memphis Grizzlies,Portland Trail Blazers,119,123,Portland Trail Blazers
880,17,16-02-2022 19:00,Target Center,Minnesota Timberwolves,Toronto Raptors,91,103,Toronto Raptors
881,17,16-02-2022 19:00,Paycom Center,Oklahoma City Thunder,San Antonio Spurs,106,114,San Antonio Spurs
882,17,16-02-2022 20:00,Footprint Center,Phoenix Suns,Houston Rockets,124,121,Phoenix Suns
883,17,16-02-2022 21:00,Chase Center,Golden State Warriors,Denver Nuggets,116,117,Denver Nuggets
884,17,16-02-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Utah Jazz,106,101,Los Angeles Lakers
885,17,17-02-2022 18:00,Spectrum Center,Charlotte Hornets,Miami Heat,107,111,Miami Heat
464,17,17-02-2022 18:30,Barclays Center,Brooklyn Nets,Washington Wizards,103,117,Washington Wizards
886,17,17-02-2022 19:00,Smoothie King Center,New Orleans Pelicans,Dallas Mavericks,118,125,Dallas Mavericks
887,17,17-02-2022 19:30,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,120,123,Philadelphia 76ers
888,17,17-02-2022 21:30,Crypto.com Arena,LA Clippers,Houston Rockets,142,111,LA Clippers
889,18,24-02-2022 18:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,106,103,Detroit Pistons
890,18,24-02-2022 18:30,Barclays Center,Brooklyn Nets,Boston Celtics,106,129,Boston Celtics
891,18,24-02-2022 19:00,United Center,Chicago Bulls,Atlanta Hawks,112,108,Chicago Bulls
892,18,24-02-2022 19:00,Target Center,Minnesota Timberwolves,Memphis Grizzlies,119,114,Minnesota Timberwolves
893,18,24-02-2022 19:00,Paycom Center,Oklahoma City Thunder,Phoenix Suns,104,124,Phoenix Suns
894,18,24-02-2022 21:00,Moda Center,Portland Trail Blazers,Golden State Warriors,95,132,Golden State Warriors
895,18,24-02-2022 21:00,Golden 1 Center,Sacramento Kings,Denver Nuggets,110,128,Denver Nuggets
896,18,25-02-2022 18:00,Spectrum Center,Charlotte Hornets,Toronto Raptors,125,93,Charlotte Hornets
897,18,25-02-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Oklahoma City Thunder,125,129,Oklahoma City Thunder
898,18,25-02-2022 18:00,Amway Center,Orlando Magic,Houston Rockets,119,111,Orlando Magic
899,18,25-02-2022 18:00,Capital One Arena,Washington Wizards,San Antonio Spurs,153,157,San Antonio Spurs
900,18,25-02-2022 18:30,Madison Square Garden,New York Knicks,Miami Heat,100,115,Miami Heat
901,18,25-02-2022 19:00,Target Center,Minnesota Timberwolves,Philadelphia 76ers,102,133,Philadelphia 76ers
902,18,25-02-2022 20:00,Footprint Center,Phoenix Suns,New Orleans Pelicans,102,117,New Orleans Pelicans
903,18,25-02-2022 20:00,Vivint Arena,Utah Jazz,Dallas Mavericks,114,109,Utah Jazz
904,18,25-02-2022 21:00,Crypto.com Arena,Los Angeles Lakers,LA Clippers,102,105,LA Clippers
905,18,26-02-2022 11:00,Little Caesars Arena,Detroit Pistons,Boston Celtics,104,113,Boston Celtics
906,18,26-02-2022 18:30,State Farm Arena,Atlanta Hawks,Toronto Raptors,127,100,Atlanta Hawks
907,18,26-02-2022 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Washington Wizards,92,86,Cleveland Cavaliers
908,18,26-02-2022 19:00,FTX Arena,Miami Heat,San Antonio Spurs,133,129,Miami Heat
909,18,26-02-2022 19:00,United Center,Chicago Bulls,Memphis Grizzlies,110,116,Memphis Grizzlies
910,18,26-02-2022 19:30,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,123,126,Brooklyn Nets
911,18,26-02-2022 20:00,Ball Arena,Denver Nuggets,Sacramento Kings,115,110,Denver Nuggets
912,18,27-02-2022 12:00,Madison Square Garden,New York Knicks,Philadelphia 76ers,109,125,Philadelphia 76ers
913,18,27-02-2022 14:30,Footprint Center,Phoenix Suns,Utah Jazz,114,118,Utah Jazz
914,18,27-02-2022 16:00,Gainbridge Fieldhouse,Indiana Pacers,Boston Celtics,128,107,Indiana Pacers
915,18,27-02-2022 18:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,126,127,Detroit Pistons
916,18,27-02-2022 18:00,Toyota Center,Houston Rockets,LA Clippers,98,99,LA Clippers
917,18,27-02-2022 18:30,Chase Center,Golden State Warriors,Dallas Mavericks,101,107,Dallas Mavericks
918,18,27-02-2022 20:00,Moda Center,Portland Trail Blazers,Denver Nuggets,92,124,Denver Nuggets
919,18,27-02-2022 21:00,Crypto.com Arena,Los Angeles Lakers,New Orleans Pelicans,95,123,New Orleans Pelicans
920,18,28-02-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Minnesota Timberwolves,122,127,Minnesota Timberwolves
921,18,28-02-2022 18:00,Amway Center,Orlando Magic,Indiana Pacers,119,103,Orlando Magic
726,18,28-02-2022 18:30,Barclays Center,Brooklyn Nets,Toronto Raptors,97,133,Toronto Raptors
922,18,28-02-2022 18:30,FTX Arena,Miami Heat,Chicago Bulls,112,99,Miami Heat
923,18,28-02-2022 19:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,118,105,Memphis Grizzlies
924,18,28-02-2022 19:00,Fiserv Forum,Milwaukee Bucks,Charlotte Hornets,130,106,Milwaukee Bucks
925,18,28-02-2022 19:00,Paycom Center,Oklahoma City Thunder,Sacramento Kings,110,131,Sacramento Kings
926,18,01-03-2022 18:00,Capital One Arena,Washington Wizards,Detroit Pistons,116,113,Washington Wizards
927,18,01-03-2022 18:30,TD Garden,Boston Celtics,Atlanta Hawks,107,98,Boston Celtics
928,18,01-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,109,108,Toronto Raptors
929,18,01-03-2022 19:00,Toyota Center,Houston Rockets,LA Clippers,100,113,LA Clippers
930,18,01-03-2022 19:00,Target Center,Minnesota Timberwolves,Golden State Warriors,129,114,Minnesota Timberwolves
931,18,01-03-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Dallas Mavericks,104,109,Dallas Mavericks
932,18,02-03-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Charlotte Hornets,98,119,Charlotte Hornets
933,18,02-03-2022 18:00,Amway Center,Orlando Magic,Indiana Pacers,114,122,Indiana Pacers
934,18,02-03-2022 18:30,Wells Fargo Center,Philadelphia 76ers,New York Knicks,123,108,Philadelphia 76ers
935,18,02-03-2022 19:00,Toyota Center,Houston Rockets,Utah Jazz,127,132,Utah Jazz
936,18,02-03-2022 19:00,Fiserv Forum,Milwaukee Bucks,Miami Heat,120,119,Milwaukee Bucks
937,18,02-03-2022 19:00,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,125,95,New Orleans Pelicans
938,18,02-03-2022 20:00,Ball Arena,Denver Nuggets,Oklahoma City Thunder,107,119,Oklahoma City Thunder
939,18,02-03-2022 21:00,Footprint Center,Phoenix Suns,Portland Trail Blazers,120,90,Phoenix Suns
710,19,03-03-2022 18:00,State Farm Arena,Atlanta Hawks,Chicago Bulls,130,124,Atlanta Hawks
940,19,03-03-2022 18:30,TD Garden,Boston Celtics,Memphis Grizzlies,120,107,Boston Celtics
941,19,03-03-2022 18:30,Barclays Center,Brooklyn Nets,Miami Heat,107,113,Miami Heat
942,19,03-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Detroit Pistons,106,108,Detroit Pistons
943,19,03-03-2022 19:30,American Airlines Center,Dallas Mavericks,Golden State Warriors,122,113,Dallas Mavericks
944,19,03-03-2022 19:30,AT&T Center,San Antonio Spurs,Sacramento Kings,112,115,Sacramento Kings
945,19,03-03-2022 21:00,Crypto.com Arena,LA Clippers,Los Angeles Lakers,132,111,LA Clippers
946,19,04-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Indiana Pacers,111,106,Detroit Pistons
947,19,04-03-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Cleveland Cavaliers,125,119,Philadelphia 76ers
948,19,04-03-2022 18:00,Capital One Arena,Washington Wizards,Atlanta Hawks,114,117,Atlanta Hawks
458,19,04-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Orlando Magic,97,103,Orlando Magic
949,19,04-03-2022 18:30,United Center,Chicago Bulls,Milwaukee Bucks,112,118,Milwaukee Bucks
950,19,04-03-2022 19:00,Smoothie King Center,New Orleans Pelicans,Utah Jazz,124,90,New Orleans Pelicans
951,19,04-03-2022 19:00,Paycom Center,Oklahoma City Thunder,Minnesota Timberwolves,101,138,Minnesota Timberwolves
952,19,04-03-2022 20:00,Ball Arena,Denver Nuggets,Houston Rockets,116,101,Denver Nuggets
953,19,04-03-2022 21:00,Footprint Center,Phoenix Suns,New York Knicks,115,114,Phoenix Suns
954,19,05-03-2022 16:00,American Airlines Center,Dallas Mavericks,Sacramento Kings,114,113,Dallas Mavericks
955,19,05-03-2022 18:00,Spectrum Center,Charlotte Hornets,San Antonio Spurs,123,117,Charlotte Hornets
956,19,05-03-2022 19:00,FTX Arena,Miami Heat,Philadelphia 76ers,99,82,Miami Heat
957,19,05-03-2022 19:00,FedExForum,Memphis Grizzlies,Orlando Magic,124,96,Memphis Grizzlies
958,19,05-03-2022 19:00,Target Center,Minnesota Timberwolves,Portland Trail Blazers,135,121,Minnesota Timberwolves
959,19,05-03-2022 19:30,Crypto.com Arena,Los Angeles Lakers,Golden State Warriors,124,116,Los Angeles Lakers
960,19,06-03-2022 12:00,TD Garden,Boston Celtics,Brooklyn Nets,126,120,Boston Celtics
961,19,06-03-2022 14:30,Fiserv Forum,Milwaukee Bucks,Phoenix Suns,132,122,Milwaukee Bucks
963,19,06-03-2022 17:00,Capital One Arena,Washington Wizards,Indiana Pacers,133,123,Washington Wizards
964,19,06-03-2022 18:00,Toyota Center,Houston Rockets,Memphis Grizzlies,123,112,Houston Rockets
965,19,06-03-2022 18:00,Paycom Center,Oklahoma City Thunder,Utah Jazz,103,116,Utah Jazz
962,19,06-03-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Toronto Raptors,104,96,Cleveland Cavaliers
967,19,06-03-2022 19:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,138,130,Denver Nuggets
966,19,06-03-2022 21:00,Crypto.com Arena,LA Clippers,New York Knicks,93,116,New York Knicks
968,19,07-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,133,110,Detroit Pistons
969,19,07-03-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Chicago Bulls,121,106,Philadelphia 76ers
970,19,07-03-2022 18:30,FTX Arena,Miami Heat,Houston Rockets,123,106,Miami Heat
971,19,07-03-2022 19:00,Target Center,Minnesota Timberwolves,Portland Trail Blazers,124,81,Minnesota Timberwolves
972,19,07-03-2022 19:30,American Airlines Center,Dallas Mavericks,Utah Jazz,111,103,Dallas Mavericks
973,19,07-03-2022 19:30,AT&T Center,San Antonio Spurs,Los Angeles Lakers,117,110,San Antonio Spurs
528,19,07-03-2022 20:00,Ball Arena,Denver Nuggets,Golden State Warriors,131,124,Denver Nuggets
974,19,07-03-2022 21:30,Golden 1 Center,Sacramento Kings,New York Knicks,115,131,New York Knicks
975,19,08-03-2022 18:00,Spectrum Center,Charlotte Hornets,Brooklyn Nets,121,132,Brooklyn Nets
976,19,08-03-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Cleveland Cavaliers,124,127,Cleveland Cavaliers
977,19,08-03-2022 18:00,Amway Center,Orlando Magic,Phoenix Suns,99,102,Phoenix Suns
978,19,08-03-2022 18:30,FedExForum,Memphis Grizzlies,New Orleans Pelicans,132,111,Memphis Grizzlies
979,19,08-03-2022 19:00,Paycom Center,Oklahoma City Thunder,Milwaukee Bucks,115,142,Milwaukee Bucks
980,19,08-03-2022 21:00,Chase Center,Golden State Warriors,LA Clippers,112,97,Golden State Warriors
981,19,09-03-2022 18:00,Spectrum Center,Charlotte Hornets,Boston Celtics,101,115,Boston Celtics
982,19,09-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Chicago Bulls,108,114,Chicago Bulls
983,19,09-03-2022 18:30,FTX Arena,Miami Heat,Phoenix Suns,90,111,Phoenix Suns
984,19,09-03-2022 19:00,Fiserv Forum,Milwaukee Bucks,Atlanta Hawks,124,115,Milwaukee Bucks
985,19,09-03-2022 19:00,Toyota Center,Houston Rockets,Los Angeles Lakers,139,130,Houston Rockets
986,19,09-03-2022 19:00,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,132,102,Minnesota Timberwolves
987,19,09-03-2022 19:00,Smoothie King Center,New Orleans Pelicans,Orlando Magic,102,108,Orlando Magic
988,19,09-03-2022 19:30,American Airlines Center,Dallas Mavericks,New York Knicks,77,107,New York Knicks
989,19,09-03-2022 19:30,AT&T Center,San Antonio Spurs,Toronto Raptors,104,119,Toronto Raptors
990,19,09-03-2022 21:00,Vivint Arena,Utah Jazz,Portland Trail Blazers,123,85,Utah Jazz
991,19,09-03-2022 21:00,Golden 1 Center,Sacramento Kings,Denver Nuggets,100,106,Denver Nuggets
992,19,09-03-2022 21:30,Crypto.com Arena,LA Clippers,Washington Wizards,115,109,LA Clippers
993,20,10-03-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,100,129,Brooklyn Nets
994,20,10-03-2022 21:00,Ball Arena,Denver Nuggets,Golden State Warriors,102,113,Golden State Warriors
995,20,11-03-2022 18:00,Amway Center,Orlando Magic,Minnesota Timberwolves,118,110,Orlando Magic
996,20,11-03-2022 18:30,State Farm Arena,Atlanta Hawks,LA Clippers,112,106,Atlanta Hawks
997,20,11-03-2022 18:30,TD Garden,Boston Celtics,Detroit Pistons,114,103,Boston Celtics
998,20,11-03-2022 19:00,FTX Arena,Miami Heat,Cleveland Cavaliers,117,105,Miami Heat
999,20,11-03-2022 19:00,Toyota Center,Houston Rockets,Dallas Mavericks,100,113,Dallas Mavericks
1000,20,11-03-2022 19:00,FedExForum,Memphis Grizzlies,New York Knicks,118,114,Memphis Grizzlies
1001,20,11-03-2022 19:00,Smoothie King Center,New Orleans Pelicans,Charlotte Hornets,120,142,Charlotte Hornets
1002,20,11-03-2022 19:30,AT&T Center,San Antonio Spurs,Utah Jazz,104,102,San Antonio Spurs
1003,20,11-03-2022 20:00,Footprint Center,Phoenix Suns,Toronto Raptors,112,117,Toronto Raptors
