Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
14/03/2024,Philadelphia Flyers,Toronto Maple Leafs,Toronto Maple Leafs,2,6
15/03/2024,Dallas Stars,New Jersey Devils,New Jersey Devils,2,6
15/03/2024,Minnesota Wild,Anaheim Ducks,Minnesota Wild,2,0
15/03/2024,Calgary Flames,Vegas Golden Knights,Calgary Flames,4,1
15/03/2024,Seattle Kraken,Washington Capitals,Washington Capitals,1,2
16/03/2024,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,60,0
16/03/2024,Chicago Blackhawks,Los Angeles Kings,Los Angeles Kings,0,5
16/03/2024,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,4,1
16/03/2024,New York Islanders,Ottawa Senators,Ottawa Senators,3,4
16/03/2024,Pittsburgh Penguins,New York Rangers,New York Rangers,4,7
16/03/2024,Arizona Coyotes,New Jersey Devils,Arizona Coyotes,4,1
16/03/2024,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,3,5
16/03/2024,Calgary Flames,Montréal Canadiens,Calgary Flames,5,2
16/03/2024,Boston Bruins,Philadelphia Flyers,Boston Bruins,6,5
16/03/2024,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,4,2
16/03/2024,Toronto Maple Leafs,Carolina Hurricanes,Carolina Hurricanes,4,5
17/03/2024,Dallas Stars,Los Angeles Kings,Dallas Stars,4,1
17/03/2024,St. Louis Blues,Minnesota Wild,St. Louis Blues,3,2
17/03/2024,Seattle Kraken,Nashville Predators,Nashville Predators,1,4
17/03/2024,Vancouver Canucks,Washington Capitals,Washington Capitals,1,2
17/03/2024,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,2,3
17/03/2024,New York Rangers,New York Islanders,New York Rangers,5,2
17/03/2024,Vegas Golden Knights,New Jersey Devils,Vegas Golden Knights,3,1
17/03/2024,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,5,2
17/03/2024,Columbus Blue Jackets,Winnipeg Jets,Winnipeg Jets,1,6
17/03/2024,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,2,7
17/03/2024,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,6,3
17/03/2024,St. Louis Blues,Anaheim Ducks,St. Louis Blues,4,2
19/03/2024,Calgary Flames,Washington Capitals,Washington Capitals,2,5
19/03/2024,Seattle Kraken,Buffalo Sabres,Buffalo Sabres,2,6
19/03/2024,Boston Bruins,Ottawa Senators,Boston Bruins,6,2
19/03/2024,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,4,3
19/03/2024,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,5,2
19/03/2024,New York Rangers,Winnipeg Jets,Winnipeg Jets,2,4
19/03/2024,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,4,3
19/03/2024,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,1,4
20/03/2024,Nashville Predators,San Jose Sharks,Nashville Predators,8,2
20/03/2024,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,3,4
20/03/2024,Edmonton Oilers,Montréal Canadiens,Edmonton Oilers,3,2
20/03/2024,Anaheim Ducks,Minnesota Wild,Minnesota Wild,0,4
20/03/2024,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,6,2
20/03/2024,Vancouver Canucks,Buffalo Sabres,Vancouver Canucks,3,2
20/03/2024,Vegas Golden Knights,Tampa Bay Lightning,Tampa Bay Lightning,3,5
20/03/2024,Washington Capitals,Toronto Maple Leafs,Toronto Maple Leafs,3,7
21/03/2024,Dallas Stars,Arizona Coyotes,Dallas Stars,5,2
21/03/2024,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,6,0
21/03/2024,Boston Bruins,New York Rangers,New York Rangers,2,5
21/03/2024,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,3,2
21/03/2024,Detroit Red Wings,New York Islanders,Detroit Red Wings,6,3
21/03/2024,New Jersey Devils,Winnipeg Jets,New Jersey Devils,4,1
21/03/2024,Ottawa Senators,St. Louis Blues,St. Louis Blues,2,5
21/03/2024,Florida Panthers,Nashville Predators,Nashville Predators,0,3
22/03/2024,Edmonton Oilers,Buffalo Sabres,Edmonton Oilers,8,3
22/03/2024,Anaheim Ducks,Chicago Blackhawks,Anaheim Ducks,4,0
22/03/2024,Vancouver Canucks,Montréal Canadiens,Vancouver Canucks,4,1
22/03/2024,Vegas Golden Knights,Seattle Kraken,Vegas Golden Knights,3,1
22/03/2024,San Jose Sharks,Tampa Bay Lightning,Tampa Bay Lightning,1,4
22/03/2024,Washington Capitals,Carolina Hurricanes,Washington Capitals,7,6
23/03/2024,Dallas Stars,Pittsburgh Penguins,Dallas Stars,4,2
23/03/2024,Colorado Avalanche,Columbus Blue Jackets,Colorado Avalanche,6,1
23/03/2024,Arizona Coyotes,Seattle Kraken,Arizona Coyotes,2,1
23/03/2024,New York Islanders,Winnipeg Jets,New York Islanders,6,3
23/03/2024,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,3,2
23/03/2024,Minnesota Wild,St. Louis Blues,St. Louis Blues,4,5
23/03/2024,Nashville Predators,Detroit Red Wings,Nashville Predators,1,0
23/03/2024,New Jersey Devils,Ottawa Senators,Ottawa Senators,2,5
23/03/2024,Toronto Maple Leafs,Edmonton Oilers,Toronto Maple Leafs,6,3
24/03/2024,New York Rangers,Florida Panthers,New York Rangers,4,3
24/03/2024,Vancouver Canucks,Calgary Flames,Vancouver Canucks,4,2
24/03/2024,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,4,3
24/03/2024,San Jose Sharks,Chicago Blackhawks,Chicago Blackhawks,4,5
24/03/2024,Vegas Golden Knights,Columbus Blue Jackets,Vegas Golden Knights,4,2
24/03/2024,Washington Capitals,Winnipeg Jets,Washington Capitals,3,0
24/03/2024,Colorado Avalanche,Pittsburgh Penguins,Colorado Avalanche,5,4
24/03/2024,New York Islanders,New Jersey Devils,New Jersey Devils,0,4
24/03/2024,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,2,1
24/03/2024,Ottawa Senators,Edmonton Oilers,Ottawa Senators,5,3
24/03/2024,Philadelphia Flyers,Florida Panthers,Florida Panthers,1,4
25/03/2024,Arizona Coyotes,Dallas Stars,Dallas Stars,2,4
25/03/2024,Anaheim Ducks,Tampa Bay Lightning,Tampa Bay Lightning,2,3
25/03/2024,Seattle Kraken,Montréal Canadiens,Montréal Canadiens,1,5
25/03/2024,Calgary Flames,Buffalo Sabres,Buffalo Sabres,1,4
26/03/2024,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,1,2
26/03/2024,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,2,3
26/03/2024,Florida Panthers,Boston Bruins,Boston Bruins,3,4
26/03/2024,New York Rangers,Philadelphia Flyers,New York Rangers,6,5
26/03/2024,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,4,1
26/03/2024,Washington Capitals,Detroit Red Wings,Washington Capitals,4,3
26/03/2024,Toronto Maple Leafs,New Jersey Devils,New Jersey Devils,3,6
27/03/2024,Nashville Predators,Vegas Golden Knights,Nashville Predators,5,4
27/03/2024,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,3,4
27/03/2024,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,3,1
27/03/2024,Colorado Avalanche,Montréal Canadiens,Montréal Canadiens,1,2
27/03/2024,Arizona Coyotes,Columbus Blue Jackets,Arizona Coyotes,6,2
27/03/2024,Seattle Kraken,Anaheim Ducks,Seattle Kraken,4,0
27/03/2024,San Jose Sharks,Dallas Stars,Dallas Stars,3,6
27/03/2024,Buffalo Sabres,Ottawa Senators,Ottawa Senators,2,6
27/03/2024,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,3,1
28/03/2024,Florida Panthers,New York Islanders,New York Islanders,2,3
28/03/2024,Montréal Canadiens,Philadelphia Flyers,Montréal Canadiens,4,1
28/03/2024,Ottawa Senators,Chicago Blackhawks,Ottawa Senators,2,0
28/03/2024,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,3,2
28/03/2024,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,5,1
28/03/2024,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,4,0
29/03/2024,Minnesota Wild,San Jose Sharks,Minnesota Wild,3,1
29/03/2024,St. Louis Blues,Calgary Flames,St. Louis Blues,5,3
29/03/2024,Winnipeg Jets,Vegas Golden Knights,Vegas Golden Knights,1,4
29/03/2024,Colorado Avalanche,New York Rangers,New York Rangers,2,3
29/03/2024,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,4,1
29/03/2024,Arizona Coyotes,Nashville Predators,Arizona Coyotes,8,4
29/03/2024,Seattle Kraken,Anaheim Ducks,Seattle Kraken,4,2
29/03/2024,Vancouver Canucks,Dallas Stars,Dallas Stars,1,3
29/03/2024,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,5,2
30/03/2024,Florida Panthers,Detroit Red Wings,Florida Panthers,3,2
30/03/2024,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,1,2
30/03/2024,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,6,1
30/03/2024,Arizona Coyotes,New York Rangers,New York Rangers,5,8
30/03/2024,Colorado Avalanche,Nashville Predators,Colorado Avalanche,7,4
30/03/2024,Winnipeg Jets,Ottawa Senators,Ottawa Senators,2,3
30/03/2024,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,0,3
30/03/2024,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,4,3
30/03/2024,Montréal Canadiens,Carolina Hurricanes,Carolina Hurricanes,0,3
30/03/2024,Philadelphia Flyers,Chicago Blackhawks,Chicago Blackhawks,1,5
30/03/2024,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,4,1
30/03/2024,Washington Capitals,Boston Bruins,Boston Bruins,2,3
31/03/2024,St. Louis Blues,San Jose Sharks,San Jose Sharks,0,4
31/03/2024,Seattle Kraken,Dallas Stars,Dallas Stars,0,3
31/03/2024,Calgary Flames,Los Angeles Kings,Calgary Flames,4,2
31/03/2024,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,3,2
01/04/2024,Columbus Blue Jackets,Colorado Avalanche,Columbus Blue Jackets,4,1
01/04/2024,New York Rangers,Pittsburgh Penguins,Pittsburgh Penguins,2,5
01/04/2024,Philadelphia Flyers,New York Islanders,New York Islanders,3,4
01/04/2024,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,2,4
01/04/2024,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,6,4
02/04/2024,St. Louis Blues,Edmonton Oilers,St. Louis Blues,3,2
02/04/2024,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,4,3
02/04/2024,San Jose Sharks,Seattle Kraken,Seattle Kraken,2,4
02/04/2024,Buffalo Sabres,Washington Capitals,Buffalo Sabres,6,2
02/04/2024,Montréal Canadiens,Florida Panthers,Montréal Canadiens,5,3
02/04/2024,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,3,6
02/04/2024,New York Islanders,Chicago Blackhawks,New York Islanders,2,1
03/04/2024,Minnesota Wild,Ottawa Senators,Minnesota Wild,3,2
03/04/2024,Nashville Predators,Boston Bruins,Boston Bruins,0,3
03/04/2024,Calgary Flames,Anaheim Ducks,Anaheim Ducks,3,5
03/04/2024,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,6,3
03/04/2024,Toronto Maple Leafs,Tampa Bay Lightning,Tampa Bay Lightning,1,4
03/04/2024,New York Rangers,New Jersey Devils,New York Rangers,4,3
04/04/2024,Dallas Stars,Edmonton Oilers,Dallas Stars,5,0
04/04/2024,Los Angeles Kings,Seattle Kraken,Los Angeles Kings,5,2
04/04/2024,Arizona Coyotes,Vancouver Canucks,Vancouver Canucks,1,2
04/04/2024,Carolina Hurricanes,Boston Bruins,Boston Bruins,1,4
04/04/2024,Columbus Blue Jackets,New York Islanders,New York Islanders,2,4
04/04/2024,Montréal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,4,7
04/04/2024,Ottawa Senators,Florida Panthers,Florida Panthers,0,6
04/04/2024,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,1,4
05/04/2024,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,2,5
05/04/2024,Nashville Predators,St. Louis Blues,Nashville Predators,6,3
05/04/2024,Winnipeg Jets,Calgary Flames,Winnipeg Jets,5,2
05/04/2024,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,1,2
05/04/2024,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,4,2
05/04/2024,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,4,2
05/04/2024,Detroit Red Wings,New York Rangers,New York Rangers,3,4
06/04/2024,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,6,2
06/04/2024,Anaheim Ducks,Seattle Kraken,Seattle Kraken,1,3
06/04/2024,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,7,4
06/04/2024,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,5,4
06/04/2024,Boston Bruins,Florida Panthers,Boston Bruins,3,2
06/04/2024,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,3,2
06/04/2024,Minnesota Wild,Winnipeg Jets,Winnipeg Jets,2,4
06/04/2024,San Jose Sharks,St. Louis Blues,San Jose Sharks,3,2
06/04/2024,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,6,2
06/04/2024,Montréal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,2,4
06/04/2024,Ottawa Senators,New Jersey Devils,New Jersey Devils,3,4
06/04/2024,New York Islanders,Nashville Predators,New York Islanders,2,0
07/04/2024,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,6,3
07/04/2024,Calgary Flames,Edmonton Oilers,Edmonton Oilers,2,4
07/04/2024,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,3,1
07/04/2024,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,0,4
07/04/2024,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,3,0
07/04/2024,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,2,5
07/04/2024,Washington Capitals,Ottawa Senators,Ottawa Senators,2,3
07/04/2024,New Jersey Devils,Nashville Predators,Nashville Predators,2,3
07/04/2024,New York Rangers,Montréal Canadiens,New York Rangers,5,2
08/04/2024,Anaheim Ducks,St. Louis Blues,St. Louis Blues,5,6
08/04/2024,Colorado Avalanche,Dallas Stars,Dallas Stars,4,7
08/04/2024,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,3,2
09/04/2024,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,4,3
09/04/2024,Boston Bruins,Carolina Hurricanes,Carolina Hurricanes,1,4
09/04/2024,Detroit Red Wings,Washington Capitals,Washington Capitals,1,2
09/04/2024,Florida Panthers,Ottawa Senators,Florida Panthers,2,0
09/04/2024,Montréal Canadiens,Philadelphia Flyers,Montréal Canadiens,9,3
09/04/2024,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,2,5
09/04/2024,New York Islanders,New York Rangers,New York Islanders,4,2
09/04/2024,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,5,2
10/04/2024,Dallas Stars,Buffalo Sabres,Dallas Stars,3,2
10/04/2024,Nashville Predators,Winnipeg Jets,Winnipeg Jets,3,4
10/04/2024,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,5,2
10/04/2024,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,3,1
10/04/2024,Seattle Kraken,Arizona Coyotes,Seattle Kraken,5,0
10/04/2024,San Jose Sharks,Calgary Flames,Calgary Flames,2,3
11/04/2024,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,5,2
11/04/2024,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,5,1
11/04/2024,Vancouver Canucks,Arizona Coyotes,Arizona Coyotes,3,4
11/04/2024,Buffalo Sabres,Washington Capitals,Buffalo Sabres,4,2
11/04/2024,Florida Panthers,Columbus Blue Jackets,Florida Panthers,4,0
11/04/2024,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,1,4
11/04/2024,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,6,5
11/04/2024,Tampa Bay Lightning,Ottawa Senators,Ottawa Senators,2,3
11/04/2024,Toronto Maple Leafs,New Jersey Devils,New Jersey Devils,5,6
11/04/2024,New York Islanders,Montréal Canadiens,New York Islanders,3,2
12/04/2024,Dallas Stars,Winnipeg Jets,Winnipeg Jets,0,3
12/04/2024,Seattle Kraken,San Jose Sharks,San Jose Sharks,1,3
12/04/2024,Los Angeles Kings,Calgary Flames,Los Angeles Kings,4,1
13/04/2024,St. Louis Blues,Carolina Hurricanes,Carolina Hurricanes,2,5
13/04/2024,Chicago Blackhawks,Nashville Predators,Nashville Predators,1,5
13/04/2024,Edmonton Oilers,Arizona Coyotes,Arizona Coyotes,2,3
13/04/2024,Anaheim Ducks,Calgary Flames,Calgary Flames,3,6
13/04/2024,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,7,2
13/04/2024,New York Rangers,New York Islanders,New York Rangers,3,2
13/04/2024,Dallas Stars,Seattle Kraken,Dallas Stars,3,1
13/04/2024,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,0,7
13/04/2024,Florida Panthers,Buffalo Sabres,Florida Panthers,3,2
13/04/2024,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,1,0
13/04/2024,Washington Capitals,Tampa Bay Lightning,Washington Capitals,4,2
13/04/2024,Ottawa Senators,Montréal Canadiens,Ottawa Senators,5,4
13/04/2024,Toronto Maple Leafs,Detroit Red Wings,Detroit Red Wings,4,5
14/04/2024,Nashville Predators,Columbus Blue Jackets,Nashville Predators,6,4
14/04/2024,Pittsburgh Penguins,Boston Bruins,Boston Bruins,4,6
14/04/2024,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,1,3
14/04/2024,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,3,1
14/04/2024,San Jose Sharks,Minnesota Wild,Minnesota Wild,2,6
14/04/2024,St. Louis Blues,Seattle Kraken,St. Louis Blues,4,1
14/04/2024,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,4,3
14/04/2024,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,2,4
15/04/2024,Calgary Flames,Arizona Coyotes,Calgary Flames,6,5
15/04/2024,Detroit Red Wings,Montréal Canadiens,Detroit Red Wings,5,4
15/04/2024,New Jersey Devils,New York Islanders,New York Islanders,1,4
15/04/2024,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,4,2
15/04/2024,Tampa Bay Lightning,Buffalo Sabres,Buffalo Sabres,2,4
15/04/2024,Washington Capitals,Boston Bruins,Washington Capitals,2,0
15/04/2024,New York Rangers,Ottawa Senators,New York Rangers,4,0
16/04/2024,Los Angeles Kings,Minnesota Wild,Minnesota Wild,1,3
16/04/2024,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,9,2
16/04/2024,Boston Bruins,Ottawa Senators,Ottawa Senators,1,3
16/04/2024,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,6,3
16/04/2024,Montréal Canadiens,Detroit Red Wings,Detroit Red Wings,4,5
16/04/2024,Philadelphia Flyers,Washington Capitals,Washington Capitals,1,2
16/04/2024,Florida Panthers,Toronto Maple Leafs,Florida Panthers,5,2
17/04/2024,Winnipeg Jets,Seattle Kraken,Winnipeg Jets,4,3
17/04/2024,Vegas Golden Knights,Chicago Blackhawks,Vegas Golden Knights,3,1
17/04/2024,Vancouver Canucks,Calgary Flames,Vancouver Canucks,4,1
17/04/2024,New York Islanders,Pittsburgh Penguins,New York Islanders,5,4
17/04/2024,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,6,4
18/04/2024,Dallas Stars,St. Louis Blues,Dallas Stars,2,1
18/04/2024,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,5,2
18/04/2024,Minnesota Wild,Seattle Kraken,Seattle Kraken,3,4
19/04/2024,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,4,2
19/04/2024,Calgary Flames,San Jose Sharks,Calgary Flames,5,1
19/04/2024,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,5,1
19/04/2024,Vegas Golden Knights,Anaheim Ducks,Anaheim Ducks,1,4
19/04/2024,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,5,4
